 ;PosX [m]:;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57
 ;PosY [m]:;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
 ;PosZ [m]:;0;0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2;0.22;0.24;0.26;0.28;0.3;0.32;0.34;0.36;0.38
Part;Time [s];Press_0 [Pa];Press_1 [Pa];Press_2 [Pa];Press_3 [Pa];Press_4 [Pa];Press_5 [Pa];Press_6 [Pa];Press_7 [Pa];Press_8 [Pa];Press_9 [Pa];Press_10 [Pa];Press_11 [Pa];Press_12 [Pa];Press_13 [Pa];Press_14 [Pa];Press_15 [Pa];Press_16 [Pa];Press_17 [Pa];Press_18 [Pa];Press_19 [Pa]
41;4.1;0;1369.99;1260.51;1082.02;874.139;672.105;448.543;245.599;113.417;0;0;0;0;0;0;0;0;0;0;0
42;4.20006;0;1653.74;1542.74;1341.59;1141.91;934.169;720.341;547.7;231.47;79.2664;0;0;0;0;0;0;0;0;0;0
43;4.30002;0;1904.32;1799.32;1569.83;1405.07;1192.24;1013.96;847.219;600.602;406.979;196.342;73.6887;0;0;0;0;0;0;0;0
44;4.40009;0;2018.93;1895.83;1670.89;1478.43;1307.29;1146.66;978.427;819.84;652.94;483.246;337.62;169.48;33.1395;0;0;0;0;0;0
45;4.50005;0;2001.45;1872.16;1648.24;1451.16;1274.04;1109.78;972.053;802.297;640.34;494.101;362.354;240.274;112.251;43.9586;0;0;0;0;0
46;4.60011;0;2018.22;1887.47;1698.4;1495.61;1308.38;1132.11;957.487;795.461;630.49;490.95;333.132;175.993;76.6435;0;0;0;0;0;0
47;4.70001;0;1922.62;1801.28;1626.93;1429.5;1230.77;1013.69;859.202;627.178;473.31;284.983;88.0539;0;0;0;0;0;0;0;0
48;4.80006;0;1653.16;1512.46;1324.9;1140.39;923.875;727.768;529.678;386.762;122.92;0;0;0;0;0;0;0;0;0;0
49;4.9001;0;1353.14;1228.55;1060.51;898.179;680.546;509.577;288.708;71.4209;0;0;0;0;0;0;0;0;0;0;0
50;5.00007;0;1221.6;1113.26;941.866;778.378;576.365;390.863;190.434;0;0;0;0;0;0;0;0;0;0;0;0
51;5.10009;0;1311.75;1212.79;1026.87;854.667;639.883;459.959;262.843;119.001;0;0;0;0;0;0;0;0;0;0;0
52;5.2;0;1574.77;1472.93;1280.36;1090.65;868.085;664.156;451.286;219.147;0;0;0;0;0;0;0;0;0;0;0
53;5.30011;0;1850.2;1723.48;1507.26;1326.19;1132.43;927.003;744.239;481.411;303.434;109.114;0;0;0;0;0;0;0;0;0
54;5.40009;0;1978.76;1845.72;1615.22;1442.81;1259.48;1077.95;926.658;749.056;548.995;418.524;237.45;68.1941;0;0;0;0;0;0;0
55;5.50002;0;1997.73;1847.13;1616.17;1440.7;1273.45;1104.95;945.793;790.53;621.833;475.533;357.744;209.401;68.0856;0;0;0;0;0;0
56;5.60009;0;1993.82;1850.46;1649.17;1465.36;1282.55;1115.23;930.825;773.499;603.12;468.117;307.821;167.189;64.9247;0;0;0;0;0;0
57;5.70005;0;1941.4;1818.76;1622.36;1427.86;1236.42;1031.74;835.963;653.132;497.154;296.151;122.352;0;0;0;0;0;0;0;0
58;5.80002;0;1733.92;1594.07;1404.54;1202.71;1007.5;811.234;609.387;444.399;239.089;52.6942;0;0;0;0;0;0;0;0;0
59;5.90007;0;1463.16;1341.49;1161.15;978.185;781.068;580.428;371.387;163.286;0;0;0;0;0;0;0;0;0;0;0
60;6.00009;0;1286.96;1169.86;1004.68;836.428;650.67;443.526;248.891;104.085;0;0;0;0;0;0;0;0;0;0;0
61;6.10006;0;1295.68;1183.29;1021.88;835.221;654.133;471.735;285.172;121.227;0;0;0;0;0;0;0;0;0;0;0
62;6.2;0;1485.99;1381.79;1204.5;990.624;809.87;611.814;402.042;191.359;0;0;0;0;0;0;0;0;0;0;0
63;6.30003;0;1739.73;1633.6;1431.24;1225.93;1043.6;832.223;636.387;370.045;188.88;0;0;0;0;0;0;0;0;0;0
64;6.40004;0;1912.45;1778.37;1557.99;1371.82;1191.77;999.917;822.7;639.151;417.891;264.106;91.331;0;0;0;0;0;0;0;0
65;6.50008;0;1954.43;1815.78;1598.2;1416.92;1251.5;1082.72;894.261;743.254;561.308;420.855;272.018;94.0325;0;0;0;0;0;0;0
66;6.60011;0;1965.36;1821.34;1602.39;1422.01;1256.59;1076.65;905.411;736.509;566.026;418.282;264.459;113.893;0;0;0;0;0;0;0
67;6.7;0;1932.71;1806.39;1606.3;1404.61;1235.4;1040.25;855.211;682.002;497.043;336.537;156.941;0;0;0;0;0;0;0;0
68;6.80009;0;1806.68;1691.55;1485.46;1288.35;1082.51;890.101;700.691;493.034;340.184;127.038;0;0;0;0;0;0;0;0;0
69;6.90003;0;1603.13;1480.2;1284.32;1088.79;914.897;714.736;509.672;344.215;112.876;0;0;0;0;0;0;0;0;0;0
70;7.00009;0;1397;1277.7;1114.58;933.493;758.938;552.82;350.761;157.626;0;0;0;0;0;0;0;0;0;0;0
71;7.10003;0;1312.43;1202.11;1043.91;862.177;692.378;506.467;303.859;152.238;0;0;0;0;0;0;0;0;0;0;0
72;7.20003;0;1393.65;1290.1;1116.24;930.806;750.162;564.417;358.942;191.277;0;0;0;0;0;0;0;0;0;0;0
73;7.30007;0;1606.09;1498.91;1310.42;1103.43;918.172;723.047;518.42;282.834;112.315;0;0;0;0;0;0;0;0;0;0
74;7.40009;0;1795.41;1688.55;1487.11;1267.54;1084.12;889.724;719.696;463.736;291.166;92.4813;0;0;0;0;0;0;0;0;0
75;7.50002;0;1888.47;1771.61;1569.07;1352.07;1178.03;994.701;831.367;635.797;443.81;295.541;102.882;0;0;0;0;0;0;0;0
76;7.60012;0;1910.84;1793.24;1591.47;1385.45;1205.75;1037.72;875.359;702.114;516.185;374.038;210.776;81.6113;0;0;0;0;0;0;0
77;7.70007;0;1918.92;1806.33;1601.17;1390.08;1201.18;1029.87;864.016;680.472;513.34;359.102;185.746;77.8543;0;0;0;0;0;0;0
78;7.80003;0;1868.29;1769.72;1559.89;1351.16;1155.79;975.05;787.458;589.657;437.244;250.07;88.559;0;0;0;0;0;0;0;0
79;7.90007;0;1732.81;1629.54;1423.13;1217.38;1019.23;824.023;633.468;457.994;287.006;88.7909;0;0;0;0;0;0;0;0;0
80;8.00012;0;1533.02;1418.61;1240.47;1047.56;877.235;666.442;472.496;327.13;111.384;0;0;0;0;0;0;0;0;0;0
